,model,year,Price,Gas Mileage,Engine,Drivetrain,Passenger Capacity,Passenger Doors,Body Style,Transmission
21397,Mercedes-Benz,2019,63900,49,2,2,2,2,0,
21398,Mercedes-Benz,2019,48950,55,2,2,2,2,0,
21399,Mercedes-Benz,2018,61350,49,2,2,2,2,0,1
21400,Mercedes-Benz,2018,48400,57,2,2,2,2,0,
21401,Mercedes-Benz,2019,180100,39,2,0,4,2,0,1
21402,Mercedes-Benz,2019,101350,44,2,2,5,4,4,1
21403,Mercedes-Benz,2019,91250,47,2,2,5,4,4,
21404,Mercedes-Benz,2019,199900,34,2,2,5,4,4,1
21405,Mercedes-Benz,2019,232550,35,2,2,5,4,4,1
21406,Mercedes-Benz,2019,241450,34,2,2,4,2,2,1
21407,Mercedes-Benz,2019,134300,43,2,2,4,2,0,1
21408,Mercedes-Benz,2019,253550,35,2,2,4,2,0,1
21409,Mercedes-Benz,2019,104350,44,2,0,5,4,4,1
21410,Mercedes-Benz,2019,94250,46,2,0,5,4,4,
21411,Mercedes-Benz,2019,170750,41,2,0,5,4,4,1
21412,Mercedes-Benz,2019,149550,43,2,0,5,4,4,1
21413,Mercedes-Benz,2019,125950,44,2,0,4,2,2,1
21414,Mercedes-Benz,2019,169450,44,2,0,4,2,2,1
21415,Mercedes-Benz,2018,179500,39,2,0,4,2,0,1
21416,Mercedes-Benz,2018,99900,44,2,2,5,4,4,
21417,Mercedes-Benz,2018,89900,47,2,2,5,4,4,
21418,Mercedes-Benz,2018,198700,34,2,2,5,4,4,1
21419,Mercedes-Benz,2018,229500,35,2,2,5,4,4,1
21420,Mercedes-Benz,2018,238900,34,2,2,4,2,2,1
21421,Mercedes-Benz,2018,133300,43,2,2,4,2,0,1
21422,Mercedes-Benz,2018,250900,35,2,2,4,2,0,1
21423,Mercedes-Benz,2018,102900,44,2,0,5,4,4,
21424,Mercedes-Benz,2018,92900,46,2,0,5,4,4,
21425,Mercedes-Benz,2018,168600,41,2,0,5,4,4,1
21426,Mercedes-Benz,2018,147500,43,2,0,5,4,4,1
21427,Mercedes-Benz,2018,124500,44,2,0,4,2,2,1
21428,Mercedes-Benz,2018,167700,44,2,0,4,2,2,1
21429,Mercedes-Benz,2016,163150,38,2,0,4,2,2,1
21430,Mercedes-Benz,2016,169050,35,2,2,5,4,4,1
21431,Mercedes-Benz,2016,95650,,0,2,5,4,4,1
21432,Mercedes-Benz,2016,95650,43,2,2,5,4,4,1
21433,Mercedes-Benz,2016,189350,33,2,2,5,4,4,1
21434,Mercedes-Benz,2016,224650,33,2,2,5,4,4,1
21435,Mercedes-Benz,2016,98650,42,2,0,5,4,4,1
21436,Mercedes-Benz,2016,143250,38,2,0,5,4,4,1
21437,Mercedes-Benz,2016,234050,33,2,2,4,2,2,1
21438,Mercedes-Benz,2016,121550,40,2,0,4,2,2,1
21439,Mercedes-Benz,2015,119900,40,2,0,4,2,2,1
21440,Mercedes-Benz,2015,222000,33,2,2,5,4,4,1
21441,Mercedes-Benz,2015,166900,34,2,2,5,4,4,1
21442,Mercedes-Benz,2015,94400,,0,2,5,4,4,1
21443,Mercedes-Benz,2015,94400,43,2,2,5,4,4,1
21444,Mercedes-Benz,2015,141450,38,2,0,5,4,4,1
21445,Mercedes-Benz,2015,97400,42,2,0,5,4,4,1
21446,Mercedes-Benz,2015,230900,33,2,2,4,2,2,1
21447,Mercedes-Benz,2015,160900,38,2,0,4,2,2,1
21448,Mercedes-Benz,2014,95900,,2,0,5,4,4,1
21449,Mercedes-Benz,2014,92900,42,2,2,5,4,4,1
21450,Mercedes-Benz,2014,139500,,2,0,5,4,4,1
21451,Mercedes-Benz,2013,93000,52,4,0,5,4,4,1
21452,Mercedes-Benz,2013,212000,31,1,2,5,4,4,1
21453,Mercedes-Benz,2013,140000,38,1,2,5,4,4,1
21454,Mercedes-Benz,2013,160300,31,1,2,5,4,4,1
21455,Mercedes-Benz,2013,95000,40,1,2,5,4,4,1
21456,Mercedes-Benz,2013,92350,44,0,2,5,4,4,1
21457,Mercedes-Benz,2013,98000,39,1,0,5,4,4,1
21458,Mercedes-Benz,2012,92550,52,4,0,5,4,4,1
21459,Mercedes-Benz,2012,210900,31,1,2,5,4,4,1
21460,Mercedes-Benz,2012,139300,38,1,2,5,4,4,1
21461,Mercedes-Benz,2012,159500,31,1,2,5,4,4,1
21462,Mercedes-Benz,2012,94500,40,1,2,5,4,4,1
21463,Mercedes-Benz,2012,91850,44,0,2,5,4,4,1
21464,Mercedes-Benz,2012,97500,39,1,0,5,4,4,1
21465,Mercedes-Benz,2011,96000,35,1,0,5,4,4,1
21466,Mercedes-Benz,2011,209000,31,1,2,5,4,4,1
21467,Mercedes-Benz,2011,138000,37,1,2,5,4,4,1
21468,Mercedes-Benz,2011,158050,31,1,2,5,4,4,1
21469,Mercedes-Benz,2011,93000,38,1,2,5,4,4,1
21470,Mercedes-Benz,2011,91000,44,0,2,5,4,4,1
21471,Mercedes-Benz,2010,94600,35,1,0,5,4,4,1
21472,Mercedes-Benz,2010,201150,28,1,2,5,4,4,1
21473,Mercedes-Benz,2010,133550,29,1,2,5,4,4,1
21474,Mercedes-Benz,2010,149700,28,1,2,5,4,4,1
21475,Mercedes-Benz,2010,91600,38,1,2,5,4,4,1
21476,Mercedes-Benz,2010,87950,44,0,2,5,4,4,1
21477,Mercedes-Benz,2009,92350,35,1,0,5,4,4,1
21478,Mercedes-Benz,2009,131350,28,1,2,5,4,4,1
21479,Mercedes-Benz,2009,198950,28,1,2,5,4,4,1
21480,Mercedes-Benz,2009,89350,36,1,2,5,4,4,1
21481,Mercedes-Benz,2009,147450,28,1,2,5,4,4,1
21482,Mercedes-Benz,2008,89700,34,1,0,5,4,4,1
21483,Mercedes-Benz,2008,127000,28,1,2,5,4,4,1
21484,Mercedes-Benz,2008,194000,28,1,2,5,4,4,1
21485,Mercedes-Benz,2008,86700,35,1,2,5,4,4,1
21486,Mercedes-Benz,2008,144200,28,1,2,5,4,4,1
21487,Mercedes-Benz,2007,88750,37,1,0,5,4,4,1
21488,Mercedes-Benz,2007,181500,33,1,2,5,4,4,1
21489,Mercedes-Benz,2007,85400,40,1,2,5,4,4,1
21490,Mercedes-Benz,2007,139900,31,1,2,5,4,4,1
21491,Mercedes-Benz,2006,64900,42,1,2,5,4,4,1
21492,Mercedes-Benz,2006,169000,33,1,2,5,4,4,1
21493,Mercedes-Benz,2006,114150,37,1,2,5,4,4,1
21494,Mercedes-Benz,2006,127950,31,1,2,5,4,4,1
21495,Mercedes-Benz,2006,86050,40,1,2,5,4,4,1
21496,Mercedes-Benz,2006,86050,38,1,0,5,4,4,1
21497,Mercedes-Benz,2006,77250,39,1,0,5,4,4,1
21498,Mercedes-Benz,2006,77250,43,1,2,5,4,4,1
21499,Mercedes-Benz,2005,75300,43,1,2,5,4,4,1
21500,Mercedes-Benz,2005,111900,36,1,2,5,4,4,1
21501,Mercedes-Benz,2005,124750,31,1,2,5,4,4,1
21502,Mercedes-Benz,2005,83900,40,1,2,5,4,4,1
21503,Mercedes-Benz,2005,83900,38,1,0,5,4,4,1
21504,Mercedes-Benz,2005,75300,39,1,0,5,4,4,1
21505,Mercedes-Benz,2004,74250,44,1,2,5,4,4,1
21506,Mercedes-Benz,2004,110250,35,1,2,5,4,4,1
21507,Mercedes-Benz,2004,122900,31,1,2,5,4,4,1
21508,Mercedes-Benz,2004,82700,40,1,2,5,4,4,1
21509,Mercedes-Benz,2004,85600,38,1,0,5,4,4,1
21510,Mercedes-Benz,2004,77150,39,1,0,5,4,4,1
21511,Mercedes-Benz,2003,72600,41,1,2,5,4,4,1
21512,Mercedes-Benz,2003,83900,37,1,0,5,4,4,1
21513,Mercedes-Benz,2003,75500,38,1,0,5,4,4,1
21514,Mercedes-Benz,2003,106500,36,1,2,5,4,4,1
21515,Mercedes-Benz,2003,120540,32,1,2,5,4,4,1
21516,Mercedes-Benz,2003,81000,38,1,2,5,4,4,1
21517,Mercedes-Benz,2002,71850,41,1,2,5,4,4,1
21518,Mercedes-Benz,2002,99500,39,1,2,5,4,4,1
21519,Mercedes-Benz,2002,115200,37,1,2,5,4,4,1
21520,Mercedes-Benz,2002,155200,39,1,2,5,4,4,1
21521,Mercedes-Benz,2002,80200,39,1,2,5,4,4,1
21522,Mercedes-Benz,2001,70800,43,1,2,5,4,4,1
21523,Mercedes-Benz,2001,98000,38,1,2,5,4,4,1
21524,Mercedes-Benz,2001,114000,38,1,2,5,4,4,1
21525,Mercedes-Benz,2001,78950,39,1,2,5,4,4,1
21526,Mercedes-Benz,2000,69700,41,1,2,5,4,4,1
21527,Mercedes-Benz,2000,77850,39,1,2,5,4,4,1
21528,Mercedes-Benz,1999,68000,41,1,2,5,4,4,1
21529,Mercedes-Benz,1999,134250,32,1,2,5,4,4,1
21530,Mercedes-Benz,1999,87500,36,1,2,5,4,4,1
21531,Mercedes-Benz,1999,73900,37,1,2,5,4,4,1
21532,Mercedes-Benz,1999,64750,41,1,2,5,4,4,1
21533,Mercedes-Benz,1998,67300,40,1,2,5,4,4,1
21534,Mercedes-Benz,1998,132250,32,1,2,5,4,4,1
21535,Mercedes-Benz,1998,87500,36,1,2,5,4,4,1
21536,Mercedes-Benz,1998,73900,37,1,2,5,4,4,1
21537,Mercedes-Benz,1998,64000,40,1,2,5,4,4,1
21538,Mercedes-Benz,1997,91900,37,1,2,5,2,2,1
21539,Mercedes-Benz,1997,130300,32,1,2,5,4,4,1
21540,Mercedes-Benz,1997,87500,36,1,2,5,4,4,1
21541,Mercedes-Benz,1997,73900,38,1,2,5,4,4,1
21542,Mercedes-Benz,1997,63300,41,1,2,5,4,4,1
21543,Mercedes-Benz,1997,66600,41,1,2,5,4,4,1
21544,Mercedes-Benz,1997,133300,33,1,2,5,2,2,1
21545,Mercedes-Benz,1996,91900,,,2,0,2,2,1
21546,Mercedes-Benz,1996,130300,,,2,0,4,4,1
21547,Mercedes-Benz,1996,87500,,,2,0,4,4,1
21548,Mercedes-Benz,1996,73900,,,2,0,4,4,1
21549,Mercedes-Benz,1996,62700,,,2,0,4,4,1
21550,Mercedes-Benz,1996,65900,,,2,0,4,4,1
21551,Mercedes-Benz,1996,133300,,,2,0,2,2,1
21552,Mercedes-Benz,1995,91900,,,,0,0,,1
21553,Mercedes-Benz,1995,65900,,,,0,0,,1
21554,Mercedes-Benz,1995,130300,,,,0,0,,1
21555,Mercedes-Benz,1995,87500,,,,0,0,,1
21556,Mercedes-Benz,1995,73900,,,,0,0,,1
21557,Mercedes-Benz,1995,62700,,,,0,0,,1
21558,Mercedes-Benz,1995,65900,,,,0,0,,1
21559,Mercedes-Benz,1995,133300,,,,0,0,,1
21560,Mercedes-Benz,2019,136500,35,0,0,4,4,4,1
21561,Mercedes-Benz,2019,158850,36,2,2,2,2,0,1
21562,Mercedes-Benz,2019,124700,38,2,2,2,2,0,1
21563,Mercedes-Benz,2019,132700,38,2,2,2,2,2,1
21564,Mercedes-Benz,2019,159350,35,2,2,2,2,2,1
21565,Mercedes-Benz,2019,147300,36,2,2,2,2,2,1
21566,Mercedes-Benz,2019,112700,38,2,2,2,2,2,1
21567,Mercedes-Benz,2019,159000,35,0,0,4,4,4,1
21568,Mercedes-Benz,2018,112400,38,2,2,2,2,2,1
21569,Mercedes-Benz,2018,157000,35,2,2,2,2,0,1
21570,Mercedes-Benz,2018,124400,37,2,2,2,2,0,1
21571,Mercedes-Benz,2018,132400,38,2,2,2,2,2,1
21572,Mercedes-Benz,2018,157000,35,2,2,2,2,2,1
21573,Mercedes-Benz,2018,145000,35,2,2,2,2,2,1
21574,Mercedes-Benz,2016,129900,38,2,2,2,2,2,1
21575,MINI,2016,20700,67,2,1,4,2,2,1
21576,MINI,2016,24100,56,2,1,4,2,2,1
21577,MINI,2016,30600,54,2,1,4,2,2,1
21578,MINI,2015,20700,69,2,1,4,2,2,1
21579,MINI,2015,24100,58,2,1,4,2,2,1
21580,MINI,2015,30600,56,2,1,4,2,2,
21581,MINI,2014,19950,69,2,1,4,2,2,1
21582,MINI,2014,23600,58,2,1,4,2,2,1
21583,MINI,2013,19700,66,1,1,4,2,2,1
21584,MINI,2013,23300,61,1,1,4,2,2,1
21585,MINI,2013,30100,61,1,1,4,2,2,1
21586,MINI,2012,19500,66,1,1,4,2,2,1
21587,MINI,2012,23100,62,1,1,4,2,2,1
21588,MINI,2012,29900,58,1,1,4,2,2,1
21589,MINI,2011,19400,66,1,1,4,2,2,1
21590,MINI,2011,23000,63,1,1,4,2,2,1
21591,MINI,2011,29100,58,1,1,4,2,2,1
21592,MINI,2010,18800,65,1,1,4,2,2,1
21593,MINI,2010,22300,60,1,1,4,2,2,1
21594,MINI,2010,28800,58,1,1,4,2,2,1
21595,MINI,2009,18550,65,1,1,4,2,2,1
21596,MINI,2009,21950,60,1,1,4,2,2,1
21597,MINI,2009,28550,60,1,1,4,2,2,1
21598,MINI,2008,18050,65,1,1,4,2,2,1
21599,MINI,2008,21200,60,1,1,4,2,2,1
21600,MINI,2007,18050,72,1,1,4,2,2,1
21601,MINI,2007,21200,65,1,1,4,2,2,1
21602,MINI,2006,17450,64,1,1,4,2,2,1
21603,MINI,2006,30600,,1,1,2,2,2,1
21604,MINI,2006,20900,57,1,1,4,2,2,1
21605,MINI,2005,16950,64,1,1,4,2,2,1
21606,MINI,2005,20400,57,1,1,4,2,2,1
21607,MINI,2004,16449,65,1,1,4,2,2,1
21608,MINI,2004,19899,59,1,1,4,2,2,1
21609,MINI,2003,16425,65,1,1,4,2,2,1
21610,MINI,2003,19425,59,1,1,4,2,2,1
21611,MINI,2002,16300,,1,1,5,2,2,1
21612,MINI,2002,19300,,1,1,5,2,2,1
21613,MINI,2019,28900,54,2,0,5,4,1,1
21614,MINI,2019,30900,55,2,1,5,4,1,
21615,MINI,2019,26900,57,2,1,5,4,1,1
21616,MINI,2019,37900,51,2,0,5,4,1,1
21617,MINI,2019,36900,,0,0,5,4,1,
21618,MINI,2019,31400,51,2,0,5,4,1,1
21619,MINI,2018,28600,54,2,0,5,4,1,1
21620,MINI,2018,31200,55,2,1,5,4,1,
21621,MINI,2018,26600,58,2,1,5,4,1,1
21622,MINI,2018,37800,49,2,0,5,4,1,1
21623,MINI,2018,36800,,0,0,5,4,1,
21624,MINI,2018,31700,52,2,0,5,4,1,1
21625,MINI,2016,35350,56,2,0,5,4,1,1
21626,MINI,2016,26100,58,2,1,5,4,1,1
21627,MINI,2016,22750,59,2,1,5,4,1,1
21628,MINI,2016,27850,56,2,0,5,4,1,1
21629,MINI,2015,35350,56,2,0,5,4,1,1
21630,MINI,2015,26100,58,2,1,5,4,1,1
21631,MINI,2015,22750,61,2,1,5,4,1,1
21632,MINI,2015,27850,56,2,0,5,4,1,1
21633,MINI,2014,34950,56,2,0,5,4,1,1
21634,MINI,2014,25700,58,2,1,5,4,1,1
21635,MINI,2014,22100,63,2,1,5,4,1,1
21636,MINI,2014,27400,56,2,0,5,4,1,1
21637,MINI,2013,34850,56,1,0,5,4,4,1
21638,MINI,2013,25600,58,1,1,5,4,4,1
21639,MINI,2013,22000,62,1,1,5,4,4,1
21640,MINI,2013,27300,56,1,0,5,4,4,1
21641,MINI,2012,27050,56,1,0,4,4,4,1
21642,MINI,2012,25350,58,1,1,4,4,4,1
21643,MINI,2012,21750,62,1,1,4,4,4,1
21644,MINI,2011,26950,56,1,0,4,4,4,1
21645,MINI,2011,25250,58,1,1,4,4,4,1
21646,MINI,2011,21650,62,1,1,4,4,4,1
21647,MINI,2019,21900,66,2,1,4,2,2,1
21648,MINI,2019,21900,66,2,1,4,2,2,1
21649,MINI,2019,31900,55,2,1,4,2,2,1
21650,MINI,2019,25900,55,2,1,4,2,2,1
21651,MINI,2018,21600,66,2,1,4,2,2,1
21652,MINI,2018,21600,66,2,1,4,2,2,1
21653,MINI,2018,31800,55,2,1,4,2,2,1
21654,MINI,2018,25200,55,2,1,4,2,2,1
21655,MINI,2019,26900,54,2,0,5,4,4,1
21656,MINI,2019,28900,53,2,1,5,4,4,1
21657,MINI,2019,24900,57,2,1,5,4,4,1
21658,MINI,2019,35900,51,2,0,5,4,4,1
21659,MINI,2019,30900,51,2,0,5,4,4,1
21660,MINI,2018,26650,54,2,0,5,4,4,1
21661,MINI,2018,28450,53,2,1,5,4,4,1
21662,MINI,2018,24800,58,2,1,5,4,4,1
21663,MINI,2018,35900,52,2,0,5,4,4,1
21664,MINI,2018,30300,51,2,0,5,4,4,1
21665,MINI,2019,22900,65,2,1,5,4,4,1
21666,MINI,2019,22900,65,2,1,5,4,4,1
21667,MINI,2019,26900,55,2,1,5,4,4,1
21668,MINI,2018,22600,65,2,1,5,4,4,1
21669,MINI,2018,26200,55,2,1,5,4,4,1
21670,MINI,2019,26900,65,2,1,4,2,0,1
21671,MINI,2019,36900,53,2,1,4,2,0,1
21672,MINI,2019,30900,55,2,1,4,2,0,1
21673,MINI,2018,26700,65,2,1,4,2,0,1
21674,MINI,2018,36600,53,2,1,4,2,0,1
21675,MINI,2018,30400,55,2,1,4,2,0,1
21676,Mitsubishi,2019,14995,79,2,1,5,4,4,
21677,Mitsubishi,2019,13795,74,2,1,5,4,4,1
21678,Mitsubishi,2019,16495,79,2,1,5,4,4,
21679,Mitsubishi,2019,15490,79,2,1,5,4,4,
21680,Mitsubishi,2019,15845,79,2,1,5,4,4,
21681,Mitsubishi,2019,16995,79,2,1,5,4,4,
21682,Mitsubishi,2018,14595,80,2,1,5,4,4,
21683,Mitsubishi,2018,13395,74,2,1,5,4,4,1
21684,Mitsubishi,2018,16095,80,2,1,5,4,4,
21685,Mitsubishi,2018,16595,80,2,1,5,4,4,
21686,Mitsubishi,2015,14095,81,2,1,5,4,4,
21687,Mitsubishi,2015,14295,76,2,1,5,4,4,1
21688,Mitsubishi,2015,12995,76,2,1,5,4,4,1
21689,Mitsubishi,2015,14945,81,2,1,5,4,4,
21690,Mitsubishi,2015,15395,81,2,1,5,4,4,
21691,Mitsubishi,2014,13995,81,2,1,5,4,4,
21692,Mitsubishi,2014,14195,76,2,1,5,4,4,1
21693,Mitsubishi,2014,12995,76,2,1,5,4,4,1
21694,Mitsubishi,2014,15195,81,2,1,5,4,4,
21695,Mitsubishi,2002,12737,63,1,1,5,2,2,1
21696,Mitsubishi,2002,14787,65,1,1,5,2,2,1
21697,Mitsubishi,2002,15587,58,1,1,5,2,2,1
21698,Mitsubishi,2002,11937,71,1,1,5,2,2,1
21699,Mitsubishi,2001,12677,63,1,1,5,2,2,1
21700,Mitsubishi,2001,14477,64,1,1,5,4,4,1
21701,Mitsubishi,2001,13627,64,1,1,5,4,4,1
21702,Mitsubishi,2001,15267,58,1,1,5,4,4,1
21703,Mitsubishi,2001,14427,58,1,1,5,4,4,1
21704,Mitsubishi,2001,14717,64,1,1,5,2,2,1
21705,Mitsubishi,2001,15527,58,1,1,5,2,2,1
21706,Mitsubishi,2001,11877,71,1,1,5,2,2,1
21707,Mitsubishi,2000,12557,64,1,1,5,2,2,1
21708,Mitsubishi,2000,13987,64,1,1,5,4,4,1
21709,Mitsubishi,2000,16947,59,1,1,5,4,4,1
21710,Mitsubishi,2000,14787,59,1,1,5,4,4,1
21711,Mitsubishi,2000,14607,64,1,1,5,2,2,1
21712,Mitsubishi,2000,15407,59,1,1,5,2,2,1
21713,Mitsubishi,2000,11757,73,1,1,5,2,2,1
21714,Mitsubishi,1999,11910,64,1,1,5,2,2,1
21715,Mitsubishi,1999,13400,64,1,1,5,4,4,1
21716,Mitsubishi,1999,14090,59,1,1,5,4,4,1
21717,Mitsubishi,1999,12450,73,1,1,5,4,4,1
21718,Mitsubishi,1999,13140,64,1,1,5,4,4,1
21719,Mitsubishi,1999,14600,64,1,1,5,2,2,1
21720,Mitsubishi,1999,15350,59,1,1,5,2,2,1
21721,Mitsubishi,1999,11150,73,1,1,5,2,2,1
21722,Mitsubishi,1998,11550,64,1,1,5,2,2,1
21723,Mitsubishi,1998,13300,65,1,1,5,4,4,1
21724,Mitsubishi,1998,13980,59,1,1,5,4,4,1
21725,Mitsubishi,1998,12360,73,1,1,5,4,4,1
21726,Mitsubishi,1998,13070,64,1,1,5,4,4,1
21727,Mitsubishi,1998,14330,65,1,1,5,2,2,1
21728,Mitsubishi,1998,15010,59,1,1,5,2,2,1
21729,Mitsubishi,1998,10830,73,1,1,5,2,2,1
21730,Mitsubishi,1997,11230,65,1,1,5,2,2,1
21731,Mitsubishi,1997,13150,66,1,1,5,4,4,1
21732,Mitsubishi,1997,13830,60,1,1,5,4,4,1
21733,Mitsubishi,1997,12220,73,1,1,5,4,4,1
21734,Mitsubishi,1997,12920,65,1,1,5,4,4,1
21735,Mitsubishi,1997,13350,66,1,1,5,2,2,1
21736,Mitsubishi,1997,14020,60,1,1,5,2,2,1
21737,Mitsubishi,1997,10520,73,1,1,5,2,2,1
21738,Mitsubishi,1996,10980,,,1,0,2,2,1
21739,Mitsubishi,1996,13290,,,1,0,2,2,1
21740,Mitsubishi,1996,13950,,,1,0,2,2,1
21741,Mitsubishi,1996,10440,,,1,0,2,2,1
21742,Mitsubishi,1995,10741,,,,0,0,,1
21743,Mitsubishi,1995,12850,,,,0,0,,1
21744,Mitsubishi,1995,13488,,,,0,0,,1
21745,Mitsubishi,1995,9989,,,,0,0,,1
21746,Mitsubishi,1994,10579,,,,0,0,,1
21747,Mitsubishi,1994,11479,,,,0,0,,1
21748,Mitsubishi,1994,12049,,,,0,0,,1
21749,Mitsubishi,1994,14659,,,,0,0,,1
21750,Mitsubishi,1994,12699,,,,0,0,,1
21751,Mitsubishi,1994,11959,,,,0,0,,1
21752,Mitsubishi,1994,12709,,,,0,0,,1
21753,Mitsubishi,1994,11059,,,,0,0,,1
21754,Mitsubishi,1994,9179,,,,0,0,,1
21755,Mitsubishi,1994,12129,,,,0,0,,1
21756,Mitsubishi,1993,9029,,,,0,0,,1
21757,Mitsubishi,1993,9629,,,,0,0,,1
21758,Mitsubishi,1993,12289,,,,0,0,,1
21759,Mitsubishi,1993,10679,,,,0,0,,1
21760,Mitsubishi,1993,12949,,,,0,0,,1
21761,Mitsubishi,1993,11319,,,,0,0,,1
21762,Mitsubishi,1993,10109,,,,0,0,,1
21763,Mitsubishi,1993,10859,,,,0,0,,1
21764,Mitsubishi,1993,9499,,,,0,0,,1
21765,Mitsubishi,1993,7879,,,,0,0,,1
21766,Mitsubishi,1993,10379,,,,0,0,,1
21767,Mitsubishi,1992,7599,,,,0,0,,1
21768,Mitsubishi,1992,10419,,,,0,0,,1
21769,Mitsubishi,1992,11879,,,,0,0,,1
21770,Mitsubishi,1992,9869,,,,0,0,,1
21771,Mitsubishi,1992,9779,,,,0,0,,1
21772,Mitsubishi,1992,11209,,,,0,0,,1
21773,Mitsubishi,1992,9229,,,,0,0,,1
21774,Mitsubishi,1992,8159,,,,0,0,,1
21775,Mitsubishi,1992,8669,,,,0,0,,1
21776,Mitsubishi,1992,9219,,,,0,0,,1
21777,Mitsubishi,1992,8199,,,,0,0,,1
21778,Mitsubishi,1992,8759,,,,0,0,,1
21779,Mitsubishi,1991,8309,,,,0,0,,
21780,Mitsubishi,1991,10049,,,,0,0,,
21781,Mitsubishi,1991,11499,,,,0,0,,
21782,Mitsubishi,1991,9449,,,,0,0,,
21783,Mitsubishi,1991,9419,,,,0,0,,
21784,Mitsubishi,1991,10859,,,,0,0,,
21785,Mitsubishi,1991,8829,,,,0,0,,
21786,Mitsubishi,1991,7709,,,,0,0,,
21787,Mitsubishi,1991,8189,,,,0,0,,
21788,Mitsubishi,1991,7729,,,,0,0,,
21789,Mitsubishi,1991,7149,,,,0,0,,
21790,Mitsubishi,1991,8769,,,,0,0,,
21791,Mitsubishi,1990,7839,,,,0,0,,
21792,Mitsubishi,1990,9019,,,,0,0,,
21793,Mitsubishi,1990,8559,,,,0,0,,
21794,Mitsubishi,1990,6929,,,,0,0,,
21795,Mitsubishi,1990,8759,,,,0,0,,
21796,Mitsubishi,1990,8299,,,,0,0,,
21797,Mitsubishi,2019,26195,53,2,3,7,4,1,
21798,Mitsubishi,2019,29095,53,2,3,7,4,1,
21799,Mitsubishi,2019,27695,53,2,3,7,4,1,
21800,Mitsubishi,2019,28895,53,2,3,7,4,1,
21801,Mitsubishi,2019,33195,47,2,3,7,4,1,1
21802,Mitsubishi,2019,27095,55,2,1,7,4,1,
21803,Mitsubishi,2019,25695,55,2,1,7,4,1,
21804,Mitsubishi,2019,26895,55,2,1,7,4,1,
21805,Mitsubishi,2019,24695,55,2,1,7,4,1,
21806,Mitsubishi,2018,25445,53,2,3,7,4,1,
21807,Mitsubishi,2018,28145,53,2,3,7,4,1,
21808,Mitsubishi,2018,26945,53,2,3,7,4,1,
21809,Mitsubishi,2018,28145,53,2,3,7,4,1,
21810,Mitsubishi,2018,32245,47,2,3,7,4,1,1
21811,Mitsubishi,2018,26145,55,2,1,7,4,1,
21812,Mitsubishi,2018,24945,55,2,1,7,4,1,
21813,Mitsubishi,2018,26145,55,2,1,7,4,1,
21814,Mitsubishi,2018,23945,55,2,1,7,4,1,
21815,Mitsubishi,2016,22995,56,2,1,7,4,1,
21816,Mitsubishi,2016,26995,53,2,3,7,4,1,
21817,Mitsubishi,2016,25995,53,2,3,7,4,1,
21818,Mitsubishi,2016,30995,47,2,3,7,4,1,1
21819,Mitsubishi,2016,24995,53,2,3,7,4,1,
21820,Mitsubishi,2016,24995,56,2,1,7,4,1,
21821,Mitsubishi,2016,23995,56,2,1,7,4,1,
21822,Mitsubishi,2015,23195,56,2,1,7,4,1,
21823,Mitsubishi,2015,26195,53,2,3,7,4,1,
21824,Mitsubishi,2015,28195,48,2,3,7,4,1,1
21825,Mitsubishi,2015,24195,56,2,1,7,4,1,
21826,Mitsubishi,2014,22995,56,2,1,7,4,1,
21827,Mitsubishi,2014,25795,53,2,3,7,4,1,
21828,Mitsubishi,2014,27795,48,2,3,7,4,1,1
21829,Mitsubishi,2014,23795,56,2,1,7,4,1,
21830,Mitsubishi,2013,22695,51,1,1,5,4,1,
21831,Mitsubishi,2013,25495,49,1,3,7,4,1,
21832,Mitsubishi,2013,28595,44,1,3,7,4,1,1
21833,Mitsubishi,2013,23995,51,1,1,7,4,1,
21834,Mitsubishi,2013,26595,45,1,1,7,4,1,1
21835,Mitsubishi,2012,22345,51,1,1,5,4,1,
21836,Mitsubishi,2012,24845,49,1,3,7,4,1,
21837,Mitsubishi,2012,27895,44,1,3,7,4,1,1
21838,Mitsubishi,2012,23345,51,1,1,7,4,1,
21839,Mitsubishi,2012,25895,45,1,1,7,4,1,1
21840,Mitsubishi,2011,21995,51,1,1,5,4,1,
21841,Mitsubishi,2011,24495,49,1,3,7,4,1,
21842,Mitsubishi,2011,27795,44,1,3,7,4,1,1
21843,Mitsubishi,2011,25795,45,1,1,7,4,1,1
21844,Mitsubishi,2011,22995,51,1,1,7,4,1,
21845,Mitsubishi,2010,20840,48,1,1,5,4,1,
21846,Mitsubishi,2010,26390,42,1,3,7,4,1,1
21847,Mitsubishi,2010,23940,46,1,3,5,4,1,
21848,Mitsubishi,2010,29250,42,1,3,7,4,1,1
21849,Mitsubishi,2010,22240,46,1,3,5,4,1,
21850,Mitsubishi,2010,24990,44,1,1,7,4,1,1
21851,Mitsubishi,2010,22540,48,1,1,5,4,1,
21852,Mitsubishi,2009,20580,45,1,1,5,4,1,
21853,Mitsubishi,2009,25980,40,1,3,7,4,1,1
21854,Mitsubishi,2009,25380,45,1,3,5,4,1,
21855,Mitsubishi,2009,21980,45,1,3,5,4,1,
21856,Mitsubishi,2009,24580,41,1,1,7,4,1,1
21857,Mitsubishi,2009,23980,45,1,1,5,4,1,
21858,Mitsubishi,2008,19990,45,1,1,5,4,1,
21859,Mitsubishi,2008,25210,41,1,3,7,4,1,1
